datetime,month,day,hour,LocationID,pickups,year,week,dayofweek,isweekend,isholiday,Temperature
2017-01-13 06:00:00,1,13,6,42,31.0,2017,2,4,0,0,100
2017-01-13 06:00:00,1,13,6,43,82.0,2017,2,4,0,0,100
2017-01-13 07:00:00,1,13,7,4,36.0,2017,2,4,0,0,47
2017-01-13 07:00:00,1,13,7,12,3.0,2017,2,4,0,0,47
2017-01-13 07:00:00,1,13,7,13,202.0,2017,2,4,0,0,47
2017-01-13 07:00:00,1,13,7,24,88.0,2017,2,4,0,0,47
2017-01-13 07:00:00,1,13,7,41,139.0,2017,2,4,0,0,47
2017-01-13 07:00:00,1,13,7,42,80.0,2017,2,4,0,0,47
2017-01-13 07:00:00,1,13,7,43,192.0,2017,2,4,0,0,47
2017-01-13 08:00:00,1,13,8,4,61.0,2017,2,4,0,0,46
2017-01-13 08:00:00,1,13,8,12,2.0,2017,2,4,0,0,46
2017-01-13 08:00:00,1,13,8,13,300.0,2017,2,4,0,0,46
2017-01-13 08:00:00,1,13,8,24,78.0,2017,2,4,0,0,46
2017-01-13 08:00:00,1,13,8,41,90.0,2017,2,4,0,0,46
2017-01-13 08:00:00,1,13,8,42,55.0,2017,2,4,0,0,46
2017-01-13 08:00:00,1,13,8,43,254.0,2017,2,4,0,0,46
2017-01-13 09:00:00,1,13,9,4,37.0,2017,2,4,0,0,45
2017-01-13 09:00:00,1,13,9,12,2.0,2017,2,4,0,0,45
2017-01-13 09:00:00,1,13,9,13,246.0,2017,2,4,0,0,45
2017-01-13 09:00:00,1,13,9,24,62.0,2017,2,4,0,0,45
2017-01-13 09:00:00,1,13,9,41,45.0,2017,2,4,0,0,45
2017-01-13 09:00:00,1,13,9,42,15.0,2017,2,4,0,0,45
2017-01-13 09:00:00,1,13,9,43,154.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,4,36.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,12,2.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,13,153.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,24,63.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,41,42.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,42,12.0,2017,2,4,0,0,45
2017-01-13 10:00:00,1,13,10,43,174.0,2017,2,4,0,0,45
2017-01-13 11:00:00,1,13,11,4,35.0,2017,2,4,0,0,46
2017-01-13 11:00:00,1,13,11,12,8.0,2017,2,4,0,0,46
2017-01-13 11:00:00,1,13,11,13,170.0,2017,2,4,0,0,46
2017-01-13 11:00:00,1,13,11,24,33.0,2017,2,4,0,0,46
2017-01-13 11:00:00,1,13,11,41,38.0,2017,2,4,0,0,46
2017-01-13 11:00:00,1,13,11,42,16.0,2017,2,4,0,0,46
2017-01-13 11:00:00,1,13,11,43,147.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,4,23.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,12,8.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,13,192.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,24,43.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,41,57.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,42,16.0,2017,2,4,0,0,46
2017-01-13 12:00:00,1,13,12,43,239.0,2017,2,4,0,0,46
2017-01-13 13:00:00,1,13,13,4,25.0,2017,2,4,0,0,45
2017-01-13 13:00:00,1,13,13,12,12.0,2017,2,4,0,0,45
2017-01-13 13:00:00,1,13,13,13,217.0,2017,2,4,0,0,45
2017-01-13 13:00:00,1,13,13,24,45.0,2017,2,4,0,0,45
2017-01-13 13:00:00,1,13,13,41,49.0,2017,2,4,0,0,45
2017-01-13 13:00:00,1,13,13,42,16.0,2017,2,4,0,0,45
2017-01-13 13:00:00,1,13,13,43,300.0,2017,2,4,0,0,45
2017-01-13 14:00:00,1,13,14,4,21.0,2017,2,4,0,0,44
2017-01-13 14:00:00,1,13,14,12,7.0,2017,2,4,0,0,44
2017-01-13 14:00:00,1,13,14,13,204.0,2017,2,4,0,0,44
2017-01-13 14:00:00,1,13,14,24,42.0,2017,2,4,0,0,44
2017-01-13 14:00:00,1,13,14,41,48.0,2017,2,4,0,0,44
2017-01-13 14:00:00,1,13,14,42,16.0,2017,2,4,0,0,44
2017-01-13 14:00:00,1,13,14,43,351.0,2017,2,4,0,0,44
2017-01-13 15:00:00,1,13,15,4,19.0,2017,2,4,0,0,42
2017-01-13 15:00:00,1,13,15,12,10.0,2017,2,4,0,0,42
2017-01-13 15:00:00,1,13,15,13,163.0,2017,2,4,0,0,42
2017-01-13 15:00:00,1,13,15,24,62.0,2017,2,4,0,0,42
2017-01-13 15:00:00,1,13,15,41,68.0,2017,2,4,0,0,42
2017-01-13 15:00:00,1,13,15,42,20.0,2017,2,4,0,0,42
2017-01-13 15:00:00,1,13,15,43,368.0,2017,2,4,0,0,42
2017-01-13 16:00:00,1,13,16,4,22.0,2017,2,4,0,0,40
2017-01-13 16:00:00,1,13,16,12,5.0,2017,2,4,0,0,40
2017-01-13 16:00:00,1,13,16,13,136.0,2017,2,4,0,0,40
2017-01-13 16:00:00,1,13,16,24,43.0,2017,2,4,0,0,40
2017-01-13 16:00:00,1,13,16,41,41.0,2017,2,4,0,0,40
2017-01-13 16:00:00,1,13,16,42,20.0,2017,2,4,0,0,40
2017-01-13 16:00:00,1,13,16,43,253.0,2017,2,4,0,0,40
2017-01-13 17:00:00,1,13,17,4,36.0,2017,2,4,0,0,38
2017-01-13 17:00:00,1,13,17,12,5.0,2017,2,4,0,0,38
2017-01-13 17:00:00,1,13,17,13,160.0,2017,2,4,0,0,38
2017-01-13 17:00:00,1,13,17,24,59.0,2017,2,4,0,0,38
2017-01-13 17:00:00,1,13,17,41,87.0,2017,2,4,0,0,38
2017-01-13 17:00:00,1,13,17,42,63.0,2017,2,4,0,0,38
2017-01-13 17:00:00,1,13,17,43,323.0,2017,2,4,0,0,38
2017-01-13 18:00:00,1,13,18,4,39.0,2017,2,4,0,0,36
2017-01-13 18:00:00,1,13,18,12,2.0,2017,2,4,0,0,36
2017-01-13 18:00:00,1,13,18,13,191.0,2017,2,4,0,0,36
2017-01-13 18:00:00,1,13,18,24,73.0,2017,2,4,0,0,36
2017-01-13 18:00:00,1,13,18,41,119.0,2017,2,4,0,0,36
2017-01-13 18:00:00,1,13,18,42,51.0,2017,2,4,0,0,36
2017-01-13 18:00:00,1,13,18,43,269.0,2017,2,4,0,0,36
2017-01-13 19:00:00,1,13,19,4,66.0,2017,2,4,0,0,35
2017-01-13 19:00:00,1,13,19,12,4.0,2017,2,4,0,0,35
2017-01-13 19:00:00,1,13,19,13,207.0,2017,2,4,0,0,35
2017-01-13 19:00:00,1,13,19,24,58.0,2017,2,4,0,0,35
2017-01-13 19:00:00,1,13,19,41,62.0,2017,2,4,0,0,35
2017-01-13 19:00:00,1,13,19,42,32.0,2017,2,4,0,0,35
2017-01-13 19:00:00,1,13,19,43,242.0,2017,2,4,0,0,35
2017-01-13 20:00:00,1,13,20,4,66.0,2017,2,4,0,0,34
2017-01-13 20:00:00,1,13,20,12,5.0,2017,2,4,0,0,34
2017-01-13 20:00:00,1,13,20,13,186.0,2017,2,4,0,0,34
2017-01-13 20:00:00,1,13,20,24,41.0,2017,2,4,0,0,34
2017-01-13 20:00:00,1,13,20,41,50.0,2017,2,4,0,0,34
2017-01-13 20:00:00,1,13,20,42,23.0,2017,2,4,0,0,34
2017-01-13 20:00:00,1,13,20,43,166.0,2017,2,4,0,0,34
2017-01-13 21:00:00,1,13,21,4,71.0,2017,2,4,0,0,33
2017-01-13 21:00:00,1,13,21,12,5.0,2017,2,4,0,0,33
2017-01-13 21:00:00,1,13,21,13,120.0,2017,2,4,0,0,33
2017-01-13 21:00:00,1,13,21,24,40.0,2017,2,4,0,0,33
2017-01-13 21:00:00,1,13,21,41,52.0,2017,2,4,0,0,33
2017-01-13 21:00:00,1,13,21,42,28.0,2017,2,4,0,0,33
2017-01-13 21:00:00,1,13,21,43,131.0,2017,2,4,0,0,33
2017-01-13 22:00:00,1,13,22,4,75.0,2017,2,4,0,0,32
2017-01-13 22:00:00,1,13,22,12,1.0,2017,2,4,0,0,32
2017-01-13 22:00:00,1,13,22,13,105.0,2017,2,4,0,0,32
2017-01-13 22:00:00,1,13,22,24,48.0,2017,2,4,0,0,32
2017-01-13 22:00:00,1,13,22,41,57.0,2017,2,4,0,0,32
2017-01-13 22:00:00,1,13,22,42,17.0,2017,2,4,0,0,32
2017-01-13 22:00:00,1,13,22,43,100.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,4,107.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,12,3.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,13,78.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,24,37.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,41,61.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,42,22.0,2017,2,4,0,0,32
2017-01-13 23:00:00,1,13,23,43,80.0,2017,2,4,0,0,32
2017-01-14 00:00:00,1,14,0,4,133.0,2017,2,5,1,0,32
2017-01-14 00:00:00,1,14,0,12,1.0,2017,2,5,1,0,32
2017-01-14 00:00:00,1,14,0,13,45.0,2017,2,5,1,0,32
2017-01-14 00:00:00,1,14,0,24,34.0,2017,2,5,1,0,32
2017-01-14 00:00:00,1,14,0,41,55.0,2017,2,5,1,0,32
2017-01-14 00:00:00,1,14,0,42,25.0,2017,2,5,1,0,32
2017-01-14 00:00:00,1,14,0,43,55.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,4,145.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,12,5.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,13,19.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,24,41.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,41,53.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,42,16.0,2017,2,5,1,0,32
2017-01-14 01:00:00,1,14,1,43,34.0,2017,2,5,1,0,32
2017-01-14 02:00:00,1,14,2,4,161.0,2017,2,5,1,0,31
2017-01-14 02:00:00,1,14,2,12,0.0,2017,2,5,1,0,31
2017-01-14 02:00:00,1,14,2,13,10.0,2017,2,5,1,0,31
2017-01-14 02:00:00,1,14,2,24,21.0,2017,2,5,1,0,31
2017-01-14 02:00:00,1,14,2,41,31.0,2017,2,5,1,0,31
2017-01-14 02:00:00,1,14,2,42,18.0,2017,2,5,1,0,31
2017-01-14 02:00:00,1,14,2,43,31.0,2017,2,5,1,0,31
2017-01-14 03:00:00,1,14,3,4,133.0,2017,2,5,1,0,30
2017-01-14 03:00:00,1,14,3,12,1.0,2017,2,5,1,0,30
2017-01-14 03:00:00,1,14,3,13,8.0,2017,2,5,1,0,30
2017-01-14 03:00:00,1,14,3,24,17.0,2017,2,5,1,0,30
2017-01-14 03:00:00,1,14,3,41,31.0,2017,2,5,1,0,30
2017-01-14 03:00:00,1,14,3,42,21.0,2017,2,5,1,0,30
2017-01-14 03:00:00,1,14,3,43,11.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,4,92.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,12,0.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,13,4.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,24,28.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,41,25.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,42,19.0,2017,2,5,1,0,30
2017-01-14 04:00:00,1,14,4,43,12.0,2017,2,5,1,0,30
2017-01-14 05:00:00,1,14,5,4,37.0,2017,2,5,1,0,29
2017-01-14 05:00:00,1,14,5,12,0.0,2017,2,5,1,0,29
2017-01-14 05:00:00,1,14,5,13,13.0,2017,2,5,1,0,29
2017-01-14 05:00:00,1,14,5,24,7.0,2017,2,5,1,0,29
2017-01-14 05:00:00,1,14,5,41,33.0,2017,2,5,1,0,29
2017-01-14 05:00:00,1,14,5,42,14.0,2017,2,5,1,0,29
2017-01-14 05:00:00,1,14,5,43,28.0,2017,2,5,1,0,29
2017-01-14 06:00:00,1,14,6,4,31.0,2017,2,5,1,0,28
2017-01-14 06:00:00,1,14,6,12,1.0,2017,2,5,1,0,28
2017-01-14 06:00:00,1,14,6,13,22.0,2017,2,5,1,0,28
2017-01-14 06:00:00,1,14,6,24,14.0,2017,2,5,1,0,28
2017-01-14 06:00:00,1,14,6,41,28.0,2017,2,5,1,0,28
2017-01-14 06:00:00,1,14,6,42,22.0,2017,2,5,1,0,28
2017-01-14 06:00:00,1,14,6,43,33.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,4,30.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,12,1.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,13,34.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,24,31.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,41,31.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,42,15.0,2017,2,5,1,0,28
2017-01-14 07:00:00,1,14,7,43,54.0,2017,2,5,1,0,28
2017-01-14 08:00:00,1,14,8,4,37.0,2017,2,5,1,0,29
2017-01-14 08:00:00,1,14,8,12,1.0,2017,2,5,1,0,29
2017-01-14 08:00:00,1,14,8,13,74.0,2017,2,5,1,0,29
2017-01-14 08:00:00,1,14,8,24,40.0,2017,2,5,1,0,29
2017-01-14 08:00:00,1,14,8,41,54.0,2017,2,5,1,0,29
2017-01-14 08:00:00,1,14,8,42,30.0,2017,2,5,1,0,29
2017-01-14 08:00:00,1,14,8,43,78.0,2017,2,5,1,0,29
2017-01-14 09:00:00,1,14,9,4,47.0,2017,2,5,1,0,31
2017-01-14 09:00:00,1,14,9,12,3.0,2017,2,5,1,0,31
2017-01-14 09:00:00,1,14,9,13,124.0,2017,2,5,1,0,31
2017-01-14 09:00:00,1,14,9,24,50.0,2017,2,5,1,0,31
2017-01-14 09:00:00,1,14,9,41,73.0,2017,2,5,1,0,31
2017-01-14 09:00:00,1,14,9,42,41.0,2017,2,5,1,0,31
2017-01-14 09:00:00,1,14,9,43,103.0,2017,2,5,1,0,31
2017-01-14 10:00:00,1,14,10,4,39.0,2017,2,5,1,0,32
2017-01-14 10:00:00,1,14,10,12,1.0,2017,2,5,1,0,32
2017-01-14 10:00:00,1,14,10,13,150.0,2017,2,5,1,0,32
2017-01-14 10:00:00,1,14,10,24,71.0,2017,2,5,1,0,32
2017-01-14 10:00:00,1,14,10,41,71.0,2017,2,5,1,0,32
2017-01-14 10:00:00,1,14,10,42,20.0,2017,2,5,1,0,32
2017-01-14 10:00:00,1,14,10,43,162.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,4,47.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,12,11.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,13,189.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,24,58.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,41,67.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,42,23.0,2017,2,5,1,0,32
2017-01-14 11:00:00,1,14,11,43,183.0,2017,2,5,1,0,32
2017-01-14 12:00:00,1,14,12,4,42.0,2017,2,5,1,0,33
2017-01-14 12:00:00,1,14,12,12,10.0,2017,2,5,1,0,33
2017-01-14 12:00:00,1,14,12,13,187.0,2017,2,5,1,0,33
2017-01-14 12:00:00,1,14,12,24,47.0,2017,2,5,1,0,33
2017-01-14 12:00:00,1,14,12,41,65.0,2017,2,5,1,0,33
2017-01-14 12:00:00,1,14,12,42,29.0,2017,2,5,1,0,33
2017-01-14 12:00:00,1,14,12,43,290.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,4,42.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,12,21.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,13,194.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,24,61.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,41,50.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,42,24.0,2017,2,5,1,0,33
2017-01-14 13:00:00,1,14,13,43,372.0,2017,2,5,1,0,33
2017-01-14 14:00:00,1,14,14,4,39.0,2017,2,5,1,0,64
2017-01-14 14:00:00,1,14,14,12,24.0,2017,2,5,1,0,64
2017-01-14 14:00:00,1,14,14,13,199.0,2017,2,5,1,0,64
2017-01-14 14:00:00,1,14,14,24,42.0,2017,2,5,1,0,64
2017-01-14 14:00:00,1,14,14,41,42.0,2017,2,5,1,0,64
2017-01-14 14:00:00,1,14,14,42,27.0,2017,2,5,1,0,64
2017-01-14 14:00:00,1,14,14,43,369.0,2017,2,5,1,0,64
2017-01-14 15:00:00,1,14,15,4,34.0,2017,2,5,1,0,117
2017-01-14 15:00:00,1,14,15,12,14.0,2017,2,5,1,0,117
2017-01-14 15:00:00,1,14,15,13,193.0,2017,2,5,1,0,117
2017-01-14 15:00:00,1,14,15,24,62.0,2017,2,5,1,0,117
2017-01-14 15:00:00,1,14,15,41,61.0,2017,2,5,1,0,117
2017-01-14 15:00:00,1,14,15,42,46.0,2017,2,5,1,0,117
2017-01-14 15:00:00,1,14,15,43,457.0,2017,2,5,1,0,117
2017-01-14 16:00:00,1,14,16,4,34.0,2017,2,5,1,0,86
2017-01-14 16:00:00,1,14,16,12,11.0,2017,2,5,1,0,86
2017-01-14 16:00:00,1,14,16,13,134.0,2017,2,5,1,0,86
2017-01-14 16:00:00,1,14,16,24,48.0,2017,2,5,1,0,86
2017-01-14 16:00:00,1,14,16,41,45.0,2017,2,5,1,0,86
2017-01-14 16:00:00,1,14,16,42,21.0,2017,2,5,1,0,86
2017-01-14 16:00:00,1,14,16,43,333.0,2017,2,5,1,0,86
2017-01-14 17:00:00,1,14,17,4,41.0,2017,2,5,1,0,151
2017-01-14 17:00:00,1,14,17,12,2.0,2017,2,5,1,0,151
2017-01-14 17:00:00,1,14,17,13,136.0,2017,2,5,1,0,151
2017-01-14 17:00:00,1,14,17,24,41.0,2017,2,5,1,0,151
2017-01-14 17:00:00,1,14,17,41,50.0,2017,2,5,1,0,151
2017-01-14 17:00:00,1,14,17,42,25.0,2017,2,5,1,0,151
2017-01-14 17:00:00,1,14,17,43,376.0,2017,2,5,1,0,151
2017-01-14 18:00:00,1,14,18,4,40.0,2017,2,5,1,0,91
2017-01-14 18:00:00,1,14,18,12,1.0,2017,2,5,1,0,91
2017-01-14 18:00:00,1,14,18,13,171.0,2017,2,5,1,0,91
2017-01-14 18:00:00,1,14,18,24,57.0,2017,2,5,1,0,91
2017-01-14 18:00:00,1,14,18,41,49.0,2017,2,5,1,0,91
2017-01-14 18:00:00,1,14,18,42,18.0,2017,2,5,1,0,91
2017-01-14 18:00:00,1,14,18,43,324.0,2017,2,5,1,0,91
2017-01-14 19:00:00,1,14,19,4,50.0,2017,2,5,1,0,62
2017-01-14 19:00:00,1,14,19,12,1.0,2017,2,5,1,0,62
2017-01-14 19:00:00,1,14,19,13,153.0,2017,2,5,1,0,62
2017-01-14 19:00:00,1,14,19,24,40.0,2017,2,5,1,0,62
2017-01-14 19:00:00,1,14,19,41,50.0,2017,2,5,1,0,62
2017-01-14 19:00:00,1,14,19,42,14.0,2017,2,5,1,0,62
2017-01-14 19:00:00,1,14,19,43,275.0,2017,2,5,1,0,62
2017-01-14 20:00:00,1,14,20,4,46.0,2017,2,5,1,0,94
2017-01-14 20:00:00,1,14,20,12,2.0,2017,2,5,1,0,94
2017-01-14 20:00:00,1,14,20,13,125.0,2017,2,5,1,0,94
2017-01-14 20:00:00,1,14,20,24,34.0,2017,2,5,1,0,94
2017-01-14 20:00:00,1,14,20,41,36.0,2017,2,5,1,0,94
2017-01-14 20:00:00,1,14,20,42,16.0,2017,2,5,1,0,94
2017-01-14 20:00:00,1,14,20,43,214.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,4,59.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,12,2.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,13,105.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,24,42.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,41,39.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,42,13.0,2017,2,5,1,0,94
2017-01-14 21:00:00,1,14,21,43,119.0,2017,2,5,1,0,94
2017-01-14 22:00:00,1,14,22,4,63.0,2017,2,5,1,0,93
2017-01-14 22:00:00,1,14,22,12,2.0,2017,2,5,1,0,93
2017-01-14 22:00:00,1,14,22,13,70.0,2017,2,5,1,0,93
2017-01-14 22:00:00,1,14,22,24,48.0,2017,2,5,1,0,93
2017-01-14 22:00:00,1,14,22,41,40.0,2017,2,5,1,0,93
2017-01-14 22:00:00,1,14,22,42,6.0,2017,2,5,1,0,93
2017-01-14 22:00:00,1,14,22,43,101.0,2017,2,5,1,0,93
2017-01-14 23:00:00,1,14,23,4,125.0,2017,2,5,1,0,32
2017-01-14 23:00:00,1,14,23,12,1.0,2017,2,5,1,0,32
2017-01-14 23:00:00,1,14,23,13,48.0,2017,2,5,1,0,32
2017-01-14 23:00:00,1,14,23,24,40.0,2017,2,5,1,0,32
2017-01-14 23:00:00,1,14,23,41,62.0,2017,2,5,1,0,32
2017-01-14 23:00:00,1,14,23,42,33.0,2017,2,5,1,0,32
2017-01-14 23:00:00,1,14,23,43,100.0,2017,2,5,1,0,32
2017-01-15 00:00:00,1,15,0,4,143.0,2017,2,6,1,0,96
2017-01-15 00:00:00,1,15,0,12,2.0,2017,2,6,1,0,96
2017-01-15 00:00:00,1,15,0,13,46.0,2017,2,6,1,0,96
2017-01-15 00:00:00,1,15,0,24,45.0,2017,2,6,1,0,96
2017-01-15 00:00:00,1,15,0,41,48.0,2017,2,6,1,0,96
2017-01-15 00:00:00,1,15,0,42,31.0,2017,2,6,1,0,96
2017-01-15 00:00:00,1,15,0,43,52.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,4,180.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,12,2.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,13,21.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,24,40.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,41,47.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,42,25.0,2017,2,6,1,0,96
2017-01-15 01:00:00,1,15,1,43,28.0,2017,2,6,1,0,96
2017-01-15 02:00:00,1,15,2,4,153.0,2017,2,6,1,0,32
2017-01-15 02:00:00,1,15,2,12,0.0,2017,2,6,1,0,32
2017-01-15 02:00:00,1,15,2,13,9.0,2017,2,6,1,0,32
2017-01-15 02:00:00,1,15,2,24,54.0,2017,2,6,1,0,32
2017-01-15 02:00:00,1,15,2,41,31.0,2017,2,6,1,0,32
2017-01-15 02:00:00,1,15,2,42,15.0,2017,2,6,1,0,32
2017-01-15 02:00:00,1,15,2,43,14.0,2017,2,6,1,0,32
2017-01-15 03:00:00,1,15,3,4,114.0,2017,2,6,1,0,31
2017-01-15 03:00:00,1,15,3,12,2.0,2017,2,6,1,0,31
2017-01-15 03:00:00,1,15,3,13,8.0,2017,2,6,1,0,31
2017-01-15 03:00:00,1,15,3,24,15.0,2017,2,6,1,0,31
2017-01-15 03:00:00,1,15,3,41,28.0,2017,2,6,1,0,31
2017-01-15 03:00:00,1,15,3,42,11.0,2017,2,6,1,0,31
2017-01-15 03:00:00,1,15,3,43,11.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,4,44.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,12,2.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,13,7.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,24,21.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,41,22.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,42,23.0,2017,2,6,1,0,31
2017-01-15 04:00:00,1,15,4,43,5.0,2017,2,6,1,0,31
2017-01-15 05:00:00,1,15,5,4,16.0,2017,2,6,1,0,30
2017-01-15 05:00:00,1,15,5,12,0.0,2017,2,6,1,0,30
2017-01-15 05:00:00,1,15,5,13,8.0,2017,2,6,1,0,30
2017-01-15 05:00:00,1,15,5,24,8.0,2017,2,6,1,0,30
2017-01-15 05:00:00,1,15,5,41,18.0,2017,2,6,1,0,30
2017-01-15 05:00:00,1,15,5,42,9.0,2017,2,6,1,0,30
2017-01-15 05:00:00,1,15,5,43,11.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,4,18.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,12,1.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,13,9.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,24,10.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,41,20.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,42,13.0,2017,2,6,1,0,30
2017-01-15 06:00:00,1,15,6,43,23.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,4,19.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,12,1.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,13,28.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,24,21.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,41,24.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,42,14.0,2017,2,6,1,0,30
2017-01-15 07:00:00,1,15,7,43,51.0,2017,2,6,1,0,30
2017-01-15 08:00:00,1,15,8,4,17.0,2017,2,6,1,0,31
2017-01-15 08:00:00,1,15,8,12,0.0,2017,2,6,1,0,31
2017-01-15 08:00:00,1,15,8,13,45.0,2017,2,6,1,0,31
2017-01-15 08:00:00,1,15,8,24,35.0,2017,2,6,1,0,31
2017-01-15 08:00:00,1,15,8,41,37.0,2017,2,6,1,0,31
2017-01-15 08:00:00,1,15,8,42,27.0,2017,2,6,1,0,31
2017-01-15 08:00:00,1,15,8,43,78.0,2017,2,6,1,0,31
2017-01-15 09:00:00,1,15,9,4,40.0,2017,2,6,1,0,33
2017-01-15 09:00:00,1,15,9,12,5.0,2017,2,6,1,0,33
2017-01-15 09:00:00,1,15,9,13,80.0,2017,2,6,1,0,33
2017-01-15 09:00:00,1,15,9,24,48.0,2017,2,6,1,0,33
2017-01-15 09:00:00,1,15,9,41,71.0,2017,2,6,1,0,33
2017-01-15 09:00:00,1,15,9,42,37.0,2017,2,6,1,0,33
2017-01-15 09:00:00,1,15,9,43,93.0,2017,2,6,1,0,33
2017-01-15 10:00:00,1,15,10,4,41.0,2017,2,6,1,0,34
2017-01-15 10:00:00,1,15,10,12,1.0,2017,2,6,1,0,34
2017-01-15 10:00:00,1,15,10,13,151.0,2017,2,6,1,0,34
2017-01-15 10:00:00,1,15,10,24,59.0,2017,2,6,1,0,34
2017-01-15 10:00:00,1,15,10,41,55.0,2017,2,6,1,0,34
2017-01-15 10:00:00,1,15,10,42,48.0,2017,2,6,1,0,34
2017-01-15 10:00:00,1,15,10,43,159.0,2017,2,6,1,0,34
2017-01-15 11:00:00,1,15,11,4,57.0,2017,2,6,1,0,36
