datetime,month,day,hour,LocationID,sales,year,week,dayofweek,isweekend,isholiday,Temperature
25-02-2019 15:00,2,25,15,12,11,2019,9,0,0,0,40
25-02-2019 15:00,2,25,15,13,115,2019,9,0,0,0,40
25-02-2019 15:00,2,25,15,24,37,2019,9,0,0,0,40
25-02-2019 15:00,2,25,15,41,39,2019,9,0,0,0,40
25-02-2019 15:00,2,25,15,42,14,2019,9,0,0,0,40
25-02-2019 15:00,2,25,15,43,265,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,4,8,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,12,4,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,13,92,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,24,33,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,41,42,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,42,25,2019,9,0,0,0,40
25-02-2019 16:00,2,25,16,43,244,2019,9,0,0,0,40
25-02-2019 17:00,2,25,17,4,13,2019,9,0,0,0,38
25-02-2019 17:00,2,25,17,12,8,2019,9,0,0,0,38
25-02-2019 17:00,2,25,17,13,151,2019,9,0,0,0,38
25-02-2019 17:00,2,25,17,24,43,2019,9,0,0,0,38
25-02-2019 17:00,2,25,17,41,66,2019,9,0,0,0,38
25-02-2019 17:00,2,25,17,42,23,2019,9,0,0,0,38
25-02-2019 17:00,2,25,17,43,198,2019,9,0,0,0,38
25-02-2019 18:00,2,25,18,4,14,2019,9,0,0,0,36
25-02-2019 18:00,2,25,18,12,1,2019,9,0,0,0,36
25-02-2019 18:00,2,25,18,13,141,2019,9,0,0,0,36
25-02-2019 18:00,2,25,18,24,39,2019,9,0,0,0,36
25-02-2019 18:00,2,25,18,41,72,2019,9,0,0,0,36
25-02-2019 18:00,2,25,18,42,31,2019,9,0,0,0,36
25-02-2019 18:00,2,25,18,43,201,2019,9,0,0,0,36
25-02-2019 19:00,2,25,19,4,13,2019,9,0,0,0,34
25-02-2019 19:00,2,25,19,12,0,2019,9,0,0,0,34
25-02-2019 19:00,2,25,19,13,136,2019,9,0,0,0,34
25-02-2019 19:00,2,25,19,24,34,2019,9,0,0,0,34
25-02-2019 19:00,2,25,19,41,49,2019,9,0,0,0,34
25-02-2019 19:00,2,25,19,42,13,2019,9,0,0,0,34
25-02-2019 19:00,2,25,19,43,146,2019,9,0,0,0,34
25-02-2019 20:00,2,25,20,4,14,2019,9,0,0,0,32
25-02-2019 20:00,2,25,20,12,2,2019,9,0,0,0,32
25-02-2019 20:00,2,25,20,13,127,2019,9,0,0,0,32
25-02-2019 20:00,2,25,20,24,30,2019,9,0,0,0,32
25-02-2019 20:00,2,25,20,41,42,2019,9,0,0,0,32
25-02-2019 20:00,2,25,20,42,14,2019,9,0,0,0,32
25-02-2019 20:00,2,25,20,43,282,2019,9,0,0,0,32
25-02-2019 21:00,2,25,21,4,9,2019,9,0,0,0,30
25-02-2019 21:00,2,25,21,12,0,2019,9,0,0,0,30
25-02-2019 21:00,2,25,21,13,112,2019,9,0,0,0,30
25-02-2019 21:00,2,25,21,24,31,2019,9,0,0,0,30
25-02-2019 21:00,2,25,21,41,45,2019,9,0,0,0,30
25-02-2019 21:00,2,25,21,42,10,2019,9,0,0,0,30
25-02-2019 21:00,2,25,21,43,174,2019,9,0,0,0,30
25-02-2019 22:00,2,25,22,4,14,2019,9,0,0,0,29
25-02-2019 22:00,2,25,22,12,2,2019,9,0,0,0,29
25-02-2019 22:00,2,25,22,13,97,2019,9,0,0,0,29
25-02-2019 22:00,2,25,22,24,11,2019,9,0,0,0,29
25-02-2019 22:00,2,25,22,41,27,2019,9,0,0,0,29
25-02-2019 22:00,2,25,22,42,16,2019,9,0,0,0,29
25-02-2019 22:00,2,25,22,43,133,2019,9,0,0,0,29
25-02-2019 23:00,2,25,23,4,12,2019,9,0,0,0,28
25-02-2019 23:00,2,25,23,12,2,2019,9,0,0,0,28
25-02-2019 23:00,2,25,23,13,37,2019,9,0,0,0,28
25-02-2019 23:00,2,25,23,24,8,2019,9,0,0,0,28
25-02-2019 23:00,2,25,23,41,16,2019,9,0,0,0,28
25-02-2019 23:00,2,25,23,42,5,2019,9,0,0,0,28
25-02-2019 23:00,2,25,23,43,23,2019,9,0,0,0,28
26-02-2019 00:00,2,26,0,4,6,2019,9,1,0,0,27
26-02-2019 00:00,2,26,0,12,0,2019,9,1,0,0,27
26-02-2019 00:00,2,26,0,13,26,2019,9,1,0,0,27
26-02-2019 00:00,2,26,0,24,8,2019,9,1,0,0,27
26-02-2019 00:00,2,26,0,41,8,2019,9,1,0,0,27
26-02-2019 00:00,2,26,0,42,9,2019,9,1,0,0,27
26-02-2019 00:00,2,26,0,43,11,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,4,2,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,12,0,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,13,17,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,24,4,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,41,9,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,42,5,2019,9,1,0,0,27
26-02-2019 01:00,2,26,1,43,7,2019,9,1,0,0,27
26-02-2019 02:00,2,26,2,4,7,2019,9,1,0,0,26
26-02-2019 02:00,2,26,2,12,0,2019,9,1,0,0,26
26-02-2019 02:00,2,26,2,13,12,2019,9,1,0,0,26
26-02-2019 02:00,2,26,2,24,1,2019,9,1,0,0,26
26-02-2019 02:00,2,26,2,41,2,2019,9,1,0,0,26
26-02-2019 02:00,2,26,2,42,3,2019,9,1,0,0,26
26-02-2019 02:00,2,26,2,43,3,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,4,1,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,12,0,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,13,4,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,24,2,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,41,4,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,42,0,2019,9,1,0,0,26
26-02-2019 03:00,2,26,3,43,1,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,4,7,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,12,0,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,13,4,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,24,5,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,41,11,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,42,10,2019,9,1,0,0,26
26-02-2019 04:00,2,26,4,43,8,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,4,4,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,12,0,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,13,15,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,24,11,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,41,11,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,42,10,2019,9,1,0,0,26
26-02-2019 05:00,2,26,5,43,21,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,4,12,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,12,0,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,13,70,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,24,18,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,41,44,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,42,27,2019,9,1,0,0,26
26-02-2019 06:00,2,26,6,43,59,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,4,14,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,12,0,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,13,144,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,24,62,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,41,84,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,42,56,2019,9,1,0,0,26
26-02-2019 07:00,2,26,7,43,213,2019,9,1,0,0,26
26-02-2019 08:00,2,26,8,4,30,2019,9,1,0,0,27
26-02-2019 08:00,2,26,8,12,4,2019,9,1,0,0,27
26-02-2019 08:00,2,26,8,13,197,2019,9,1,0,0,27
26-02-2019 08:00,2,26,8,24,56,2019,9,1,0,0,27
26-02-2019 08:00,2,26,8,41,90,2019,9,1,0,0,27
26-02-2019 08:00,2,26,8,42,51,2019,9,1,0,0,27
26-02-2019 08:00,2,26,8,43,229,2019,9,1,0,0,27
26-02-2019 09:00,2,26,9,4,22,2019,9,1,0,0,29
26-02-2019 09:00,2,26,9,12,1,2019,9,1,0,0,29
26-02-2019 09:00,2,26,9,13,151,2019,9,1,0,0,29
26-02-2019 09:00,2,26,9,24,42,2019,9,1,0,0,29
26-02-2019 09:00,2,26,9,41,45,2019,9,1,0,0,29
26-02-2019 09:00,2,26,9,42,14,2019,9,1,0,0,29
26-02-2019 09:00,2,26,9,43,232,2019,9,1,0,0,29
26-02-2019 10:00,2,26,10,4,16,2019,9,1,0,0,30
26-02-2019 10:00,2,26,10,12,4,2019,9,1,0,0,30
26-02-2019 10:00,2,26,10,13,111,2019,9,1,0,0,30
26-02-2019 10:00,2,26,10,24,42,2019,9,1,0,0,30
26-02-2019 10:00,2,26,10,41,45,2019,9,1,0,0,30
26-02-2019 10:00,2,26,10,42,10,2019,9,1,0,0,30
26-02-2019 10:00,2,26,10,43,198,2019,9,1,0,0,30
26-02-2019 11:00,2,26,11,4,12,2019,9,1,0,0,33
26-02-2019 11:00,2,26,11,12,6,2019,9,1,0,0,33
26-02-2019 11:00,2,26,11,13,134,2019,9,1,0,0,33
26-02-2019 11:00,2,26,11,24,48,2019,9,1,0,0,33
26-02-2019 11:00,2,26,11,41,51,2019,9,1,0,0,33
26-02-2019 11:00,2,26,11,42,16,2019,9,1,0,0,33
26-02-2019 11:00,2,26,11,43,169,2019,9,1,0,0,33
26-02-2019 12:00,2,26,12,4,13,2019,9,1,0,0,35
26-02-2019 12:00,2,26,12,12,9,2019,9,1,0,0,35
26-02-2019 12:00,2,26,12,13,122,2019,9,1,0,0,35
26-02-2019 12:00,2,26,12,24,30,2019,9,1,0,0,35
26-02-2019 12:00,2,26,12,41,32,2019,9,1,0,0,35
26-02-2019 12:00,2,26,12,42,13,2019,9,1,0,0,35
26-02-2019 12:00,2,26,12,43,200,2019,9,1,0,0,35
26-02-2019 13:00,2,26,13,4,21,2019,9,1,0,0,36
26-02-2019 13:00,2,26,13,12,5,2019,9,1,0,0,36
26-02-2019 13:00,2,26,13,13,117,2019,9,1,0,0,36
26-02-2019 13:00,2,26,13,24,31,2019,9,1,0,0,36
26-02-2019 13:00,2,26,13,41,43,2019,9,1,0,0,36
26-02-2019 13:00,2,26,13,42,15,2019,9,1,0,0,36
26-02-2019 13:00,2,26,13,43,245,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,4,10,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,12,10,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,13,102,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,24,33,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,41,39,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,42,24,2019,9,1,0,0,36
26-02-2019 14:00,2,26,14,43,276,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,4,15,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,12,5,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,13,112,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,24,44,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,41,49,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,42,27,2019,9,1,0,0,36
26-02-2019 15:00,2,26,15,43,229,2019,9,1,0,0,36
26-02-2019 16:00,2,26,16,4,8,2019,9,1,0,0,35
26-02-2019 16:00,2,26,16,12,8,2019,9,1,0,0,35
26-02-2019 16:00,2,26,16,13,109,2019,9,1,0,0,35
26-02-2019 16:00,2,26,16,24,29,2019,9,1,0,0,35
26-02-2019 16:00,2,26,16,41,37,2019,9,1,0,0,35
26-02-2019 16:00,2,26,16,42,14,2019,9,1,0,0,35
26-02-2019 16:00,2,26,16,43,222,2019,9,1,0,0,35
26-02-2019 17:00,2,26,17,4,7,2019,9,1,0,0,32
26-02-2019 17:00,2,26,17,12,3,2019,9,1,0,0,32
26-02-2019 17:00,2,26,17,13,178,2019,9,1,0,0,32
26-02-2019 17:00,2,26,17,24,53,2019,9,1,0,0,32
26-02-2019 17:00,2,26,17,41,73,2019,9,1,0,0,32
26-02-2019 17:00,2,26,17,42,23,2019,9,1,0,0,32
26-02-2019 17:00,2,26,17,43,224,2019,9,1,0,0,32
26-02-2019 18:00,2,26,18,4,26,2019,9,1,0,0,31
26-02-2019 18:00,2,26,18,12,4,2019,9,1,0,0,31
26-02-2019 18:00,2,26,18,13,171,2019,9,1,0,0,31
26-02-2019 18:00,2,26,18,24,47,2019,9,1,0,0,31
26-02-2019 18:00,2,26,18,41,59,2019,9,1,0,0,31
26-02-2019 18:00,2,26,18,42,33,2019,9,1,0,0,31
26-02-2019 18:00,2,26,18,43,177,2019,9,1,0,0,31
26-02-2019 19:00,2,26,19,4,17,2019,9,1,0,0,29
26-02-2019 19:00,2,26,19,12,3,2019,9,1,0,0,29
26-02-2019 19:00,2,26,19,13,180,2019,9,1,0,0,29
26-02-2019 19:00,2,26,19,24,49,2019,9,1,0,0,29
26-02-2019 19:00,2,26,19,41,49,2019,9,1,0,0,29
26-02-2019 19:00,2,26,19,42,20,2019,9,1,0,0,29
26-02-2019 19:00,2,26,19,43,179,2019,9,1,0,0,29
26-02-2019 20:00,2,26,20,4,19,2019,9,1,0,0,28
26-02-2019 20:00,2,26,20,12,6,2019,9,1,0,0,28
26-02-2019 20:00,2,26,20,13,144,2019,9,1,0,0,28
26-02-2019 20:00,2,26,20,24,26,2019,9,1,0,0,28
26-02-2019 20:00,2,26,20,41,37,2019,9,1,0,0,28
26-02-2019 20:00,2,26,20,42,12,2019,9,1,0,0,28
26-02-2019 20:00,2,26,20,43,150,2019,9,1,0,0,28
26-02-2019 21:00,2,26,21,4,22,2019,9,1,0,0,27
26-02-2019 21:00,2,26,21,12,2,2019,9,1,0,0,27
26-02-2019 21:00,2,26,21,13,177,2019,9,1,0,0,27
26-02-2019 21:00,2,26,21,24,24,2019,9,1,0,0,27
26-02-2019 21:00,2,26,21,41,42,2019,9,1,0,0,27
26-02-2019 21:00,2,26,21,42,18,2019,9,1,0,0,27
26-02-2019 21:00,2,26,21,43,163,2019,9,1,0,0,27
26-02-2019 22:00,2,26,22,4,23,2019,9,1,0,0,26
26-02-2019 22:00,2,26,22,12,4,2019,9,1,0,0,26
26-02-2019 22:00,2,26,22,13,100,2019,9,1,0,0,26
26-02-2019 22:00,2,26,22,24,27,2019,9,1,0,0,26
26-02-2019 22:00,2,26,22,41,30,2019,9,1,0,0,26
26-02-2019 22:00,2,26,22,42,11,2019,9,1,0,0,26
26-02-2019 22:00,2,26,22,43,102,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,4,12,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,12,1,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,13,53,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,24,16,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,41,17,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,42,15,2019,9,1,0,0,26
26-02-2019 23:00,2,26,23,43,43,2019,9,1,0,0,26
27-02-2019 00:00,2,27,0,4,11,2019,9,2,0,0,25
27-02-2019 00:00,2,27,0,12,2,2019,9,2,0,0,25
27-02-2019 00:00,2,27,0,13,28,2019,9,2,0,0,25
27-02-2019 00:00,2,27,0,24,11,2019,9,2,0,0,25
27-02-2019 00:00,2,27,0,41,18,2019,9,2,0,0,25
27-02-2019 00:00,2,27,0,42,7,2019,9,2,0,0,25
27-02-2019 00:00,2,27,0,43,18,2019,9,2,0,0,25
27-02-2019 01:00,2,27,1,4,13,2019,9,2,0,0,24
27-02-2019 01:00,2,27,1,12,2,2019,9,2,0,0,24
27-02-2019 01:00,2,27,1,13,14,2019,9,2,0,0,24
27-02-2019 01:00,2,27,1,24,8,2019,9,2,0,0,24
27-02-2019 01:00,2,27,1,41,10,2019,9,2,0,0,24
27-02-2019 01:00,2,27,1,42,7,2019,9,2,0,0,24
27-02-2019 01:00,2,27,1,43,14,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,4,10,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,12,0,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,13,10,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,24,0,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,41,7,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,42,1,2019,9,2,0,0,24
27-02-2019 02:00,2,27,2,43,3,2019,9,2,0,0,24
27-02-2019 03:00,2,27,3,4,4,2019,9,2,0,0,23
27-02-2019 03:00,2,27,3,12,0,2019,9,2,0,0,23
27-02-2019 03:00,2,27,3,13,6,2019,9,2,0,0,23
27-02-2019 03:00,2,27,3,24,2,2019,9,2,0,0,23
27-02-2019 03:00,2,27,3,41,6,2019,9,2,0,0,23
27-02-2019 03:00,2,27,3,42,5,2019,9,2,0,0,23
27-02-2019 03:00,2,27,3,43,4,2019,9,2,0,0,23
27-02-2019 04:00,2,27,4,4,2,2019,9,2,0,0,24
27-02-2019 04:00,2,27,4,12,0,2019,9,2,0,0,24
27-02-2019 04:00,2,27,4,13,2,2019,9,2,0,0,24
27-02-2019 04:00,2,27,4,24,9,2019,9,2,0,0,24
27-02-2019 04:00,2,27,4,41,10,2019,9,2,0,0,24
27-02-2019 04:00,2,27,4,42,6,2019,9,2,0,0,24
27-02-2019 04:00,2,27,4,43,4,2019,9,2,0,0,24
27-02-2019 05:00,2,27,5,4,7,2019,9,2,0,0,23
27-02-2019 05:00,2,27,5,12,0,2019,9,2,0,0,23
27-02-2019 05:00,2,27,5,13,10,2019,9,2,0,0,23
27-02-2019 05:00,2,27,5,24,9,2019,9,2,0,0,23
27-02-2019 05:00,2,27,5,41,15,2019,9,2,0,0,23
27-02-2019 05:00,2,27,5,42,6,2019,9,2,0,0,23
27-02-2019 05:00,2,27,5,43,18,2019,9,2,0,0,23
27-02-2019 06:00,2,27,6,4,11,2019,9,2,0,0,24
27-02-2019 06:00,2,27,6,12,1,2019,9,2,0,0,24
27-02-2019 06:00,2,27,6,13,68,2019,9,2,0,0,24
27-02-2019 06:00,2,27,6,24,19,2019,9,2,0,0,24
27-02-2019 06:00,2,27,6,41,39,2019,9,2,0,0,24
27-02-2019 06:00,2,27,6,42,20,2019,9,2,0,0,24
27-02-2019 06:00,2,27,6,43,58,2019,9,2,0,0,24
27-02-2019 07:00,2,27,7,4,22,2019,9,2,0,0,25
27-02-2019 07:00,2,27,7,12,0,2019,9,2,0,0,25
27-02-2019 07:00,2,27,7,13,131,2019,9,2,0,0,25
27-02-2019 07:00,2,27,7,24,79,2019,9,2,0,0,25
27-02-2019 07:00,2,27,7,41,106,2019,9,2,0,0,25
27-02-2019 07:00,2,27,7,42,54,2019,9,2,0,0,25
27-02-2019 07:00,2,27,7,43,220,2019,9,2,0,0,25
27-02-2019 08:00,2,27,8,4,36,2019,9,2,0,0,26
27-02-2019 08:00,2,27,8,12,2,2019,9,2,0,0,26
27-02-2019 08:00,2,27,8,13,232,2019,9,2,0,0,26
27-02-2019 08:00,2,27,8,24,69,2019,9,2,0,0,26
27-02-2019 08:00,2,27,8,41,95,2019,9,2,0,0,26
27-02-2019 08:00,2,27,8,42,46,2019,9,2,0,0,26
27-02-2019 08:00,2,27,8,43,230,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,4,21,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,12,3,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,13,175,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,24,42,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,41,37,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,42,21,2019,9,2,0,0,26
27-02-2019 09:00,2,27,9,43,203,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,4,20,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,12,3,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,13,96,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,24,42,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,41,33,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,42,14,2019,9,2,0,0,26
27-02-2019 10:00,2,27,10,43,186,2019,9,2,0,0,26
27-02-2019 11:00,2,27,11,4,15,2019,9,2,0,0,28
27-02-2019 11:00,2,27,11,12,5,2019,9,2,0,0,28
27-02-2019 11:00,2,27,11,13,124,2019,9,2,0,0,28
27-02-2019 11:00,2,27,11,24,36,2019,9,2,0,0,28
27-02-2019 11:00,2,27,11,41,41,2019,9,2,0,0,28
27-02-2019 11:00,2,27,11,42,9,2019,9,2,0,0,28
27-02-2019 11:00,2,27,11,43,142,2019,9,2,0,0,28
27-02-2019 12:00,2,27,12,4,17,2019,9,2,0,0,29
27-02-2019 12:00,2,27,12,12,5,2019,9,2,0,0,29
27-02-2019 12:00,2,27,12,13,121,2019,9,2,0,0,29
27-02-2019 12:00,2,27,12,24,33,2019,9,2,0,0,29
27-02-2019 12:00,2,27,12,41,45,2019,9,2,0,0,29
27-02-2019 12:00,2,27,12,42,21,2019,9,2,0,0,29
27-02-2019 12:00,2,27,12,43,211,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,4,16,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,12,4,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,13,144,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,24,28,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,41,48,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,42,19,2019,9,2,0,0,29
27-02-2019 13:00,2,27,13,43,209,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,4,14,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,12,7,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,13,159,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,24,39,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,41,57,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,42,21,2019,9,2,0,0,29
27-02-2019 14:00,2,27,14,43,255,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,4,11,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,12,1,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,13,126,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,24,50,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,41,51,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,42,21,2019,9,2,0,0,29
27-02-2019 15:00,2,27,15,43,249,2019,9,2,0,0,29
27-02-2019 16:00,2,27,16,4,12,2019,9,2,0,0,28
27-02-2019 16:00,2,27,16,12,6,2019,9,2,0,0,28
27-02-2019 16:00,2,27,16,13,115,2019,9,2,0,0,28
27-02-2019 16:00,2,27,16,24,26,2019,9,2,0,0,28
27-02-2019 16:00,2,27,16,41,52,2019,9,2,0,0,28
27-02-2019 16:00,2,27,16,42,28,2019,9,2,0,0,28
27-02-2019 16:00,2,27,16,43,233,2019,9,2,0,0,28
27-02-2019 17:00,2,27,17,4,16,2019,9,2,0,0,27
27-02-2019 17:00,2,27,17,12,0,2019,9,2,0,0,27
27-02-2019 17:00,2,27,17,13,155,2019,9,2,0,0,27
27-02-2019 17:00,2,27,17,24,48,2019,9,2,0,0,27
27-02-2019 17:00,2,27,17,41,79,2019,9,2,0,0,27
27-02-2019 17:00,2,27,17,42,28,2019,9,2,0,0,27
27-02-2019 17:00,2,27,17,43,222,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,4,17,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,12,2,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,13,157,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,24,48,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,41,101,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,42,34,2019,9,2,0,0,27
27-02-2019 18:00,2,27,18,43,192,2019,9,2,0,0,27
27-02-2019 19:00,2,27,19,4,13,2019,9,2,0,0,28
27-02-2019 19:00,2,27,19,12,1,2019,9,2,0,0,28
27-02-2019 19:00,2,27,19,13,146,2019,9,2,0,0,28
27-02-2019 19:00,2,27,19,24,45,2019,9,2,0,0,28
27-02-2019 19:00,2,27,19,41,59,2019,9,2,0,0,28
27-02-2019 19:00,2,27,19,42,14,2019,9,2,0,0,28
27-02-2019 19:00,2,27,19,43,158,2019,9,2,0,0,28
27-02-2019 20:00,2,27,20,4,28,2019,9,2,0,0,58
27-02-2019 20:00,2,27,20,12,1,2019,9,2,0,0,58
27-02-2019 20:00,2,27,20,13,147,2019,9,2,0,0,58
27-02-2019 20:00,2,27,20,24,30,2019,9,2,0,0,58
27-02-2019 20:00,2,27,20,41,63,2019,9,2,0,0,58
27-02-2019 20:00,2,27,20,42,18,2019,9,2,0,0,58
27-02-2019 20:00,2,27,20,43,169,2019,9,2,0,0,58
27-02-2019 21:00,2,27,21,4,19,2019,9,2,0,0,30
27-02-2019 21:00,2,27,21,12,3,2019,9,2,0,0,30
27-02-2019 21:00,2,27,21,13,101,2019,9,2,0,0,30
27-02-2019 21:00,2,27,21,24,30,2019,9,2,0,0,30
27-02-2019 21:00,2,27,21,41,42,2019,9,2,0,0,30
27-02-2019 21:00,2,27,21,42,19,2019,9,2,0,0,30
27-02-2019 21:00,2,27,21,43,177,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,4,16,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,12,1,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,13,109,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,24,19,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,41,35,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,42,8,2019,9,2,0,0,30
27-02-2019 22:00,2,27,22,43,88,2019,9,2,0,0,30
27-02-2019 23:00,2,27,23,4,13,2019,9,2,0,0,60
27-02-2019 23:00,2,27,23,12,1,2019,9,2,0,0,60
27-02-2019 23:00,2,27,23,13,65,2019,9,2,0,0,60
27-02-2019 23:00,2,27,23,24,14,2019,9,2,0,0,60
27-02-2019 23:00,2,27,23,41,22,2019,9,2,0,0,60
27-02-2019 23:00,2,27,23,42,16,2019,9,2,0,0,60
27-02-2019 23:00,2,27,23,43,49,2019,9,2,0,0,60
28-02-2019 00:00,2,28,0,4,23,2019,9,3,0,0,28
28-02-2019 00:00,2,28,0,12,0,2019,9,3,0,0,28
28-02-2019 00:00,2,28,0,13,33,2019,9,3,0,0,28
28-02-2019 00:00,2,28,0,24,7,2019,9,3,0,0,28
28-02-2019 00:00,2,28,0,41,19,2019,9,3,0,0,28
28-02-2019 00:00,2,28,0,42,12,2019,9,3,0,0,28
28-02-2019 00:00,2,28,0,43,19,2019,9,3,0,0,28
28-02-2019 01:00,2,28,1,4,10,2019,9,3,0,0,28
28-02-2019 01:00,2,28,1,12,1,2019,9,3,0,0,28
28-02-2019 01:00,2,28,1,13,17,2019,9,3,0,0,28
28-02-2019 01:00,2,28,1,24,6,2019,9,3,0,0,28
28-02-2019 01:00,2,28,1,41,17,2019,9,3,0,0,28
